repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
7,сальвадора,0.7242857142857143,0.7599999999999998,0.08068583569395955
3534,за,0.14879173740803622,0.14000000000000012,0.042462209700066554
50,представление,0.7466000000000002,0.72,0.08769515379996774
335,проекта,0.45197014925373136,0.43000000000000016,0.0858999713567019
271,имени,0.29361623616236165,0.28000000000000025,0.05498930082317577
212,системы,0.5186792452830189,0.5,0.08675029739167246
2,центральноамериканской,1.0949999999999998,1.0949999999999998,0.03500000000000014
33,интеграции,0.703030303030303,0.7000000000000002,0.12459594935983218
943,необходимо,0.6022905620360551,0.59,0.09461678239126757
82,укрепить,0.48060975609756096,0.46999999999999975,0.08317403970247156
100,потенциал,0.6336999999999999,0.63,0.08405539839891311
6,сахельских,0.6516666666666666,0.6249999999999998,0.08274794391537608
45,бороться,0.45888888888888885,0.4400000000000004,0.07849195916984729
143,этими,0.32027972027972024,0.3099999999999996,0.06857127429662523
29,угрозами,0.5882758620689654,0.6100000000000003,0.07046980108980125
7,афганцы,0.5657142857142857,0.5599999999999998,0.03063944369932478
311,международное,0.7020578778135047,0.6900000000000001,0.08710202020315375
268,сообщество,0.6356716417910449,0.63,0.09314527059715891
8,придерживаемся,0.72,0.6799999999999999,0.11597413504743188
123,другой,0.3695121951219511,0.33999999999999986,0.08620125495225718
138,точки,0.341231884057971,0.33999999999999986,0.05029554534904229
1351,еще,0.27584011843079204,0.2599999999999998,0.08257523078019197
32,третьего,0.43937499999999996,0.43500000000000005,0.059157496355069
356,дня,0.2932303370786517,0.29000000000000004,0.0796513666126148
46,месяц,0.44652173913043486,0.4399999999999997,0.08449896812604717
6,минул,0.4033333333333334,0.395,0.05705747589541233
334,некоторые,0.4935928143712575,0.4899999999999998,0.08419909081738665
27,присутствующих,0.8681481481481482,0.8700000000000001,0.10947812353894124
614,здесь,0.35159609120521174,0.33999999999999986,0.09274176812393592
5,подумают,0.618,0.6300000000000003,0.03310589071449382
23,просят,0.38999999999999996,0.3900000000000001,0.04708918457934712
14,денег,0.42571428571428566,0.4549999999999996,0.08432202607642116
27,компании,0.6129629629629632,0.6000000000000001,0.09127957926733038
6,хулигана,0.5916666666666667,0.59,0.05047001309908902
23,квакина,0.5891304347826086,0.5899999999999999,0.08251023881014169
152,нашим,0.37296052631578946,0.3599999999999999,0.06920449118173613
90,первым,0.38155555555555565,0.3799999999999999,0.05458756698311257
7,директором,0.5828571428571429,0.5899999999999999,0.07777518622180676
5,мстислав,0.6839999999999999,0.6099999999999999,0.1569203619674642
27,всеволодович,0.8655555555555554,0.8400000000000001,0.1563550881175503
5,келдыш,0.6399999999999999,0.6699999999999999,0.0883176086632784
2,накопление,0.6050000000000001,0.6050000000000001,0.025000000000000022
2,тревожных,0.525,0.525,0.025000000000000022
53,факторов,0.5428301886792454,0.54,0.06580065258868241
26,сопровождается,0.8130769230769229,0.8050000000000002,0.07789387409354974
4,обострением,0.5650000000000001,0.5650000000000002,0.011180339887498959
22,социальных,0.575,0.5700000000000003,0.08537351090142872
2,межнациональных,0.9400000000000004,0.9400000000000004,0.0
2,межкультурных,0.6799999999999997,0.6799999999999997,0.009999999999999787
4,противоречий,0.7275,0.7050000000000001,0.060981554588252364
2,всплесками,0.6350000000000002,0.6350000000000002,0.0349999999999997
9,экстремизма,0.7566666666666668,0.7400000000000011,0.08326663997864522
178,решительно,0.5685955056179774,0.5599999999999997,0.08525404456465388
13,осуждаю,0.5507692307692309,0.54,0.07374191360742686
55,нападения,0.6252727272727275,0.6299999999999999,0.08845860964222031
23,выражаю,0.46347826086956523,0.45999999999999996,0.06376646901694077
17,искренние,0.5299999999999999,0.5299999999999998,0.07211102550927966
38,соболезнования,0.8494736842105264,0.8400000000000001,0.11107009091989126
20,семьям,0.44049999999999995,0.43000000000000016,0.05911641058115758
2,потерявшим,0.5949999999999998,0.5949999999999998,0.025000000000000355
5,близких,0.5219999999999999,0.5,0.10342146779078304
57,полагаем,0.5959649122807016,0.58,0.08347411930301127
41,устойчивое,0.6302439024390243,0.6199999999999999,0.09562344352001033
212,разоружение,0.7696226415094339,0.7699999999999998,0.11214818808672584
1069,быть,0.2171000935453695,0.20000000000000018,0.05901126630545625
24,достигнуто,0.6775000000000001,0.6649999999999999,0.10178613199580118
858,только,0.31516317016317014,0.30999999999999994,0.05494463367279141
125,счет,0.32927999999999996,0.32000000000000006,0.0852776735142323
64,многостороннего,0.8275000000000001,0.8149999999999997,0.12170661444638081
261,процесса,0.5773946360153256,0.5699999999999998,0.09266650856867396
1729,то,0.1545806824754193,0.13000000000000012,0.06647238364629197
7,представлю,0.5785714285714284,0.5699999999999998,0.05111012519999524
206,предложение,0.7076699029126212,0.6950000000000001,0.09996799374688375
5,модальностях,0.7539999999999999,0.7400000000000002,0.057480431452799616
157,реализации,0.7214012738853502,0.7000000000000002,0.11507105862643766
115,firefox,1.8850434782608696,1.9100000000000001,0.7941146274864238
16,брось,0.445625,0.47,0.10228445324192724
22,карты,0.4113636363636364,0.38499999999999995,0.06489820382340433
6,церемония,0.6666666666666666,0.6699999999999999,0.06497862896539323
32,пришла,0.42343749999999997,0.3950000000000001,0.08869221270072133
48,осуждаем,0.5764583333333334,0.5700000000000001,0.09145785876870041
132,события,0.5640151515151515,0.56,0.09143518857543591
18,происходящие,0.7644444444444445,0.7350000000000002,0.07312259281676844
884,время,0.35101809954751134,0.33999999999999986,0.0755319274916007
163,ливии,0.44190184049079756,0.4499999999999993,0.08415259399666293
50,единственный,0.6324000000000001,0.6249999999999999,0.13228091321124144
197,путь,0.2906091370558376,0.27000000000000046,0.07147918313815545
128,осуществления,0.7891406250000002,0.7799999999999998,0.12079830389789986
2,денуклеаризации,1.2350000000000003,1.2350000000000003,0.1349999999999998
5,корейского,0.562,0.5800000000000001,0.03815756805667768
7,полуострова,0.7999999999999999,0.8099999999999996,0.06718843437888493
98,германия,0.5783673469387756,0.5599999999999998,0.09243523797498374
300,поддерживает,0.6667333333333333,0.6500000000000004,0.10343756033902235
313,решение,0.5094888178913738,0.5,0.08071007179811535
7,сосуществования,0.9771428571428572,0.9900000000000002,0.06134545872452547
718,государств,0.6480640668523677,0.6499999999999999,0.0932798306959146
25,участию,0.5124,0.5,0.07431177564827796
6,приглашаются,0.7599999999999999,0.755,0.07257180352359081
24,желающие,0.63125,0.6599999999999998,0.12484365222148869
232,работать,0.488448275862069,0.4700000000000002,0.08322283597704318
3,становились,0.59,0.6000000000000001,0.02160246899469292
2,взаимозависимыми,1.2999999999999998,1.2999999999999998,0.16000000000000014
46,распространение,0.8810869565217392,0.8500000000000001,0.10606044750763516
53,неинфекционных,0.8409433962264151,0.8399999999999999,0.13689638211991675
92,заболеваний,0.6917391304347826,0.685,0.08860769295844341
19,кризисом,0.6057894736842107,0.6100000000000003,0.07206106982229384
10,всемирного,0.5930000000000001,0.5600000000000005,0.08185963596303134
9,масштаба,0.5822222222222222,0.5700000000000003,0.05593205754956973
182,знаем,0.43247252747252746,0.4149999999999999,0.09623652646204567
40,иногда,0.39225,0.3999999999999999,0.06585922486637694
273,прогресс,0.5213919413919414,0.52,0.08287576346249291
2,замедляться,0.8649999999999998,0.8649999999999998,0.02499999999999991
284,могут,0.3275352112676056,0.31999999999999984,0.052670736720170405
88,иметь,0.30340909090909096,0.29000000000000004,0.06520747244610783
190,место,0.39931578947368424,0.3800000000000002,0.08464822106600874
13,случаи,0.4523076923076923,0.43000000000000016,0.07846153846153847
2,регресса,0.7600000000000002,0.7600000000000002,0.04000000000000048
8,выглядит,0.46375,0.44999999999999996,0.07052260275968268
1216,этот,0.2600328947368421,0.2599999999999998,0.059144105654965834
2,хрупкий,0.4899999999999999,0.4899999999999999,0.08999999999999975
35,компромисс,0.6554285714285714,0.6299999999999999,0.10986596657857658
47,эффективное,0.6238297872340426,0.6200000000000001,0.07761205191258888
105,осуществление,0.7896190476190476,0.7699999999999996,0.13079190166807012
80,документа,0.634,0.6499999999999999,0.10284211199698305
25,залогом,0.4704,0.4700000000000002,0.04703020306143701
176,успеха,0.5141477272727273,0.5,0.10207150343272375
18,юрий,0.35000000000000003,0.315,0.08602325267042639
6,константинович,0.9133333333333334,0.9,0.09826268648655782
6,мельвиль,0.5049999999999999,0.48999999999999977,0.06922186552431739
6,неплохим,0.7200000000000001,0.6949999999999998,0.08563488385776735
18,горе,0.41833333333333333,0.39000000000000007,0.08636164272021071
53,подтверждаем,0.6928301886792453,0.7,0.08928177482027753
59,полную,0.3832203389830508,0.3700000000000001,0.06434653739294258
7,безусловную,0.6771428571428572,0.6399999999999999,0.09661621953663378
524,поддержку,0.5821946564885496,0.5699999999999998,0.09055149251047366
94,трех,0.2868085106382979,0.27500000000000013,0.06135374870992419
5,устоев,0.49399999999999994,0.46999999999999975,0.08777243302996694
215,договора,0.5908837209302326,0.5800000000000001,0.08945655286937317
25,нераспространении,1.0744,1.08,0.12595491256795027
20,бывший,0.38,0.36,0.06090976933136427
52,режим,0.3740384615384616,0.36999999999999994,0.0740389610372761
1,зашел,0.3800000000000001,0.3800000000000001,0.0
8,настолько,0.54625,0.54,0.05851014869234223
96,далеко,0.42343749999999997,0.40500000000000014,0.07316972457068564
1,устанавливал,0.8600000000000003,0.8600000000000003,0.0
10,мины,0.3390000000000001,0.32500000000000007,0.06331666447310687
334,даже,0.29449101796407184,0.28,0.06238434744028805
2,школах,0.5099999999999998,0.5099999999999998,0.040000000000000036
22,ваша,0.3640909090909091,0.355,0.06436113246285237
32,мать,0.348125,0.33499999999999996,0.07375794448735674
6,поездом,0.5383333333333332,0.5199999999999998,0.04946940693218629
11,выезжает,0.6454545454545454,0.6600000000000001,0.15703871186683024
438,вам,0.22276255707762554,0.20999999999999996,0.07060982420192427
11,иркутска,0.6363636363636365,0.6499999999999999,0.10236056833768178
27,слышали,0.5011111111111112,0.48000000000000004,0.060939152003564825
1333,их,0.16756939234808702,0.15999999999999992,0.06551959117403554
36,знают,0.42305555555555563,0.435,0.08465024264730085
7,помнят,0.3885714285714285,0.3799999999999999,0.04421653583012046
7,границей,0.6428571428571427,0.6499999999999999,0.08206518066482894
24,срочно,0.4891666666666667,0.45499999999999996,0.10758394655131195
10,взяться,0.45999999999999996,0.4199999999999997,0.14113823011501883
43,урегулирование,0.8016279069767441,0.7999999999999998,0.09208010245276813
282,которая,0.40241134751773044,0.3900000000000001,0.07026697527641457
12,испытанием,0.6591666666666667,0.6200000000000001,0.09196542224602061
3,человечность,0.8300000000000002,0.8500000000000005,0.06683312551921132
87,сможем,0.4148275862068967,0.41000000000000014,0.056525084838615534
15,договориться,0.6706666666666667,0.6499999999999999,0.11245542326727616
522,том,0.26333333333333336,0.2549999999999999,0.07434258485801827
